time,ball1_x,ball1_y,ball2_x,ball2_y,ball3_x,ball3_y,ball4_x,ball4_y,ball5_x,ball5_y
4349.5,99.09,362.35,66.5,133.5,223.26,49.46,282.25,73.64,116.57,96.89
4350.0,99.37,362.68,66.31,133.51,223.72,49.92,282.57,73.97,116.57,96.57
4350.5,99.64,363.02,66.11,133.53,224.18,50.38,282.89,74.29,116.56,96.26
4351.0,99.92,363.35,65.92,133.55,224.64,50.84,283.21,74.62,116.55,95.94
4351.5,100.2,363.69,65.72,133.56,225.09,51.31,283.53,74.95,116.54,95.62
4352.0,100.48,364.02,65.53,133.58,225.55,51.77,283.85,75.27,116.53,95.31
4352.5,100.75,364.36,65.34,133.6,226.01,52.23,284.17,75.6,116.52,94.99
4353.0,101.03,364.69,65.14,133.62,226.47,52.69,284.49,75.93,116.52,94.67
4353.5,101.31,365.03,64.95,133.63,226.93,53.16,284.81,76.26,116.51,94.36
4354.0,101.58,365.36,64.75,133.65,227.38,53.62,285.12,76.58,116.5,94.04
4354.5,101.86,365.7,64.56,133.67,227.84,54.08,285.44,76.91,116.49,93.72
4355.0,102.14,366.03,64.37,133.68,228.3,54.54,285.76,77.24,116.48,93.41
4355.5,102.41,366.37,64.17,133.7,228.76,55.01,286.08,77.56,116.47,93.09
4356.0,102.69,366.7,63.98,133.72,229.21,55.47,286.4,77.89,116.46,92.77
4356.5,102.97,367.04,63.79,133.74,229.67,55.93,286.72,78.22,116.46,92.45
4357.0,103.25,367.37,63.59,133.75,230.13,56.39,287.04,78.54,116.45,92.14
4357.5,103.52,367.71,63.4,133.77,230.59,56.85,287.36,78.87,116.44,91.82
4358.0,103.8,368.04,63.2,133.79,231.05,57.32,287.68,79.2,116.43,91.5
4358.5,104.08,368.38,63.01,133.8,231.5,57.78,288.0,79.53,116.42,91.19
4359.0,104.35,368.71,62.82,133.82,231.96,58.24,288.32,79.85,116.41,90.87
4359.5,104.63,369.05,62.62,133.84,232.42,58.7,288.64,80.18,116.4,90.55
4360.0,104.91,369.38,62.43,133.86,232.88,59.17,288.96,80.51,116.4,90.24
4360.5,105.18,369.72,62.23,133.87,233.34,59.63,289.28,80.83,116.39,89.92
4361.0,105.46,370.05,62.04,133.89,233.79,60.09,289.59,81.16,116.38,89.6
4361.5,105.74,370.39,61.85,133.91,234.25,60.55,289.91,81.49,116.37,89.29
4362.0,106.02,370.72,61.65,133.92,234.71,61.02,290.23,81.81,116.36,88.97
4362.5,106.29,371.06,61.46,133.94,235.17,61.48,290.55,82.14,116.35,88.65
4363.0,106.57,371.39,61.26,133.96,235.63,61.94,290.87,82.47,116.35,88.33
4363.5,106.85,371.73,61.07,133.98,236.08,62.4,291.19,82.8,116.34,88.02
4364.0,107.12,372.06,60.88,133.99,236.54,62.86,291.51,83.12,116.33,87.7
4364.5,107.4,372.4,60.68,134.01,237.0,63.33,291.83,83.45,116.32,87.38
4365.0,107.68,372.73,60.49,134.03,237.46,63.79,292.15,83.78,116.31,87.07
4365.5,107.95,373.07,60.29,134.04,237.92,64.25,292.47,84.1,116.3,86.75
4366.0,108.23,373.4,60.1,134.06,238.37,64.71,292.79,84.43,116.29,86.43
4366.5,108.51,373.74,59.91,134.08,238.83,65.18,293.11,84.76,116.29,86.12
4367.0,108.79,374.07,59.71,134.09,239.29,65.64,293.43,85.08,116.28,85.8
4367.5,109.06,374.41,59.52,134.11,239.75,66.1,293.75,85.41,116.27,85.48
4368.0,109.34,374.74,59.33,134.13,240.2,66.56,294.06,85.74,116.26,85.17
4368.5,109.62,375.08,59.13,134.15,240.66,67.03,294.38,86.07,116.25,84.85
4369.0,109.89,375.41,58.94,134.16,241.12,67.49,294.7,86.39,116.24,84.53
4369.5,110.17,375.75,58.74,134.18,241.58,67.95,295.02,86.72,116.23,84.22
4370.0,110.45,376.08,58.55,134.2,242.04,68.41,295.34,87.05,116.23,83.9
4370.5,110.72,376.42,58.36,134.21,242.49,68.87,295.66,87.37,116.22,83.58
4371.0,111.0,376.75,58.16,134.23,242.95,69.34,295.98,87.7,116.21,83.26
4371.5,111.28,377.09,57.97,134.25,243.41,69.8,296.3,88.03,116.2,82.95
4372.0,111.56,377.42,57.77,134.27,243.87,70.26,296.62,88.35,116.19,82.63
4372.5,111.83,377.76,57.58,134.28,244.33,70.72,296.94,88.68,116.18,82.31
4373.0,112.11,378.09,57.39,134.3,244.78,71.19,297.26,89.01,116.18,82.0
4373.5,112.39,378.43,57.19,134.32,245.24,71.65,297.58,89.34,116.17,81.68
4374.0,112.66,378.76,57.0,134.33,245.7,72.11,297.9,89.66,116.16,81.36
4374.5,112.94,379.1,56.8,134.35,246.16,72.57,298.22,89.99,116.15,81.05
4375.0,113.22,379.43,56.61,134.37,246.62,73.03,298.53,90.32,116.14,80.73
4375.5,113.49,379.77,56.42,134.39,247.07,73.5,298.85,90.64,116.13,80.41
4376.0,113.77,380.1,56.22,134.4,247.53,73.96,299.17,90.97,116.12,80.1
4376.5,114.05,380.44,56.03,134.42,247.99,74.42,299.49,91.3,116.12,79.78
4377.0,114.33,380.77,55.84,134.44,248.45,74.88,299.81,91.62,116.11,79.46
4377.5,114.6,381.11,55.64,134.45,248.9,75.35,300.13,91.95,116.1,79.14
4378.0,114.88,381.44,55.45,134.47,249.36,75.81,300.45,92.28,116.09,78.83
4378.5,115.16,381.78,55.25,134.49,249.82,76.27,300.77,92.61,116.08,78.51
4379.0,115.43,382.11,55.06,134.51,250.28,76.73,301.09,92.93,116.07,78.19
4379.5,115.71,382.45,54.87,134.52,250.74,77.2,301.41,93.26,116.06,77.88
4380.0,115.99,382.78,54.67,134.54,251.19,77.66,301.73,93.59,116.06,77.56
4380.5,116.26,383.12,54.48,134.56,251.65,78.12,302.05,93.91,116.05,77.24
4381.0,116.54,383.45,54.28,134.57,252.11,78.58,302.37,94.24,116.04,76.93
4381.5,116.82,383.79,54.09,134.59,252.57,79.04,302.69,94.57,116.03,76.61
4382.0,117.1,384.12,53.9,134.61,253.03,79.51,303.01,94.89,116.02,76.29
4382.5,117.37,384.46,53.7,134.62,253.48,79.97,303.32,95.22,116.01,75.98
4383.0,117.65,384.79,53.51,134.64,253.94,80.43,303.64,95.55,116.01,75.66
4383.5,117.93,385.13,53.31,134.66,254.4,80.89,303.96,95.88,116.0,75.34
4384.0,118.2,385.46,53.12,134.68,254.86,81.36,304.28,96.2,115.99,75.03
4384.5,118.48,385.8,52.93,134.69,255.32,81.82,304.6,96.53,115.98,74.71
4385.0,118.76,386.13,52.73,134.71,255.77,82.28,304.92,96.86,115.97,74.39
4385.5,119.03,386.47,52.54,134.73,256.23,82.74,305.24,97.18,115.96,74.07
4386.0,119.31,386.8,52.34,134.74,256.69,83.21,305.56,97.51,115.95,73.76
4386.5,119.59,387.14,52.15,134.76,257.15,83.67,305.88,97.84,115.95,73.44
4387.0,119.87,387.47,51.96,134.78,257.6,84.13,306.2,98.16,115.94,73.12
4387.5,120.14,387.81,51.76,134.8,258.06,84.59,306.52,98.49,115.93,72.81
4388.0,120.42,388.14,51.57,134.81,258.52,85.05,306.84,98.82,115.92,72.49
4388.5,120.7,388.48,51.38,134.83,258.98,85.52,307.16,99.15,115.91,72.17
4389.0,120.97,388.81,51.18,134.85,259.44,85.98,307.48,99.47,115.9,71.86
4389.5,121.25,389.15,50.99,134.86,259.89,86.44,307.79,99.8,115.89,71.54
4390.0,121.53,389.48,50.79,134.88,260.35,86.9,308.11,100.13,115.89,71.22
4390.5,121.8,389.82,50.6,134.9,260.81,87.37,308.43,100.45,115.88,70.91
4391.0,122.08,390.15,50.41,134.92,261.27,87.83,308.75,100.78,115.87,70.59
4391.5,122.36,390.49,50.21,134.93,261.73,88.29,309.07,101.11,115.86,70.27
4392.0,122.64,390.82,50.02,134.95,262.18,88.75,309.39,101.43,115.85,69.95
4392.5,122.91,391.16,49.82,134.97,262.64,89.22,309.71,101.76,115.84,69.64
4393.0,123.19,391.49,49.63,134.98,263.1,89.68,310.03,102.09,115.84,69.32
4393.5,123.47,391.83,49.44,135.0,263.56,90.14,310.35,102.42,115.83,69.0
4394.0,123.74,392.16,49.24,135.02,264.02,90.6,310.67,102.74,115.82,68.69
4394.5,124.02,392.5,49.05,135.04,264.47,91.06,310.99,103.07,115.81,68.37
4395.0,124.3,392.83,48.85,135.05,264.93,91.53,311.31,103.4,115.8,68.05
4395.5,124.57,393.17,48.66,135.07,265.39,91.99,311.63,103.72,115.79,67.74
4396.0,124.85,393.5,48.47,135.09,265.85,92.45,311.95,104.05,115.78,67.42
4396.5,125.13,393.84,48.27,135.1,266.3,92.91,312.26,104.38,115.78,67.1
4397.0,125.41,394.17,48.08,135.12,266.76,93.38,312.58,104.7,115.77,66.79
4397.5,125.68,394.51,47.89,135.14,267.22,93.84,312.9,105.03,115.76,66.47
4398.0,125.96,394.84,47.69,135.16,267.68,94.3,313.22,105.36,115.75,66.15
4398.5,126.24,395.18,47.5,135.17,268.14,94.76,313.54,105.69,115.74,65.83
4399.0,126.51,395.51,47.3,135.19,268.59,95.23,313.86,106.01,115.73,65.52
4399.5,126.79,395.85,47.11,135.21,269.05,95.69,314.18,106.34,115.72,65.2
4400.0,127.07,396.18,46.92,135.22,269.51,96.15,314.5,106.67,115.72,64.88
4400.5,127.34,396.52,46.72,135.24,269.97,96.61,314.82,106.99,115.71,64.57
4401.0,127.62,396.85,46.53,135.26,270.43,97.07,315.14,107.32,115.7,64.25
4401.5,127.9,397.19,46.33,135.27,270.88,97.54,315.46,107.65,115.69,63.93
4402.0,128.18,397.52,46.14,135.29,271.34,98.0,315.78,107.97,115.68,63.62
4402.5,128.45,397.86,45.95,135.31,271.8,98.46,316.1,108.3,115.67,63.3
4403.0,128.73,398.19,45.75,135.33,272.26,98.92,316.42,108.63,115.67,62.98
4403.5,129.01,398.53,45.56,135.34,272.72,99.39,316.74,108.96,115.66,62.67
4404.0,129.28,398.86,45.36,135.36,273.17,99.85,317.05,109.28,115.65,62.35
4404.5,129.56,399.2,45.17,135.38,273.63,100.31,317.37,109.61,115.64,62.03
4405.0,129.84,399.53,44.98,135.39,274.09,100.77,317.69,109.94,115.63,61.72
4405.5,130.11,399.87,44.78,135.41,274.55,101.24,318.01,110.26,115.62,61.4
4406.0,130.39,400.2,44.59,135.43,275.0,101.7,318.33,110.59,115.61,61.08
4406.5,130.67,400.54,44.4,135.45,275.46,102.16,318.65,110.92,115.61,60.76
4407.0,130.95,400.87,44.2,135.46,275.92,102.62,318.97,111.24,115.6,60.45
4407.5,131.22,401.21,44.01,135.48,276.38,103.08,319.29,111.57,115.59,60.13
4408.0,131.5,401.54,43.81,135.5,276.84,103.55,319.61,111.9,115.58,59.81
4408.5,131.78,401.88,43.62,135.51,277.29,104.01,319.93,112.23,115.57,59.5
4409.0,132.05,402.21,43.43,135.53,277.75,104.47,320.25,112.55,115.56,59.18
4409.5,132.33,402.55,43.23,135.55,278.21,104.93,320.57,112.88,115.55,58.86
4410.0,132.61,402.88,43.04,135.57,278.67,105.4,320.89,113.21,115.55,58.55
4410.5,132.88,403.22,42.84,135.58,279.13,105.86,321.21,113.53,115.54,58.23
4411.0,133.16,403.55,42.65,135.6,279.58,106.32,321.52,113.86,115.53,57.91
4411.5,133.44,403.89,42.46,135.62,280.04,106.78,321.84,114.19,115.52,57.6
4412.0,133.72,404.22,42.26,135.63,280.5,107.25,322.16,114.51,115.51,57.28
4412.5,133.99,404.56,42.07,135.65,280.96,107.71,322.48,114.84,115.5,56.96
4413.0,134.27,404.89,41.87,135.67,281.42,108.17,322.8,115.17,115.5,56.64
4413.5,134.55,405.23,41.68,135.69,281.87,108.63,323.12,115.5,115.49,56.33
4414.0,134.82,405.56,41.49,135.7,282.33,109.09,323.44,115.82,115.48,56.01
4414.5,135.1,405.9,41.29,135.72,282.79,109.56,323.76,116.15,115.47,55.69
4415.0,135.38,406.23,41.1,135.74,283.25,110.02,324.08,116.48,115.46,55.38
4415.5,135.65,406.57,40.9,135.75,283.71,110.48,324.4,116.8,115.45,55.06
4416.0,135.93,406.9,40.71,135.77,284.16,110.94,324.72,117.13,115.44,54.74
4416.5,136.21,407.24,40.52,135.79,284.62,111.41,325.04,117.46,115.44,54.43
4417.0,136.49,407.57,40.32,135.8,285.08,111.87,325.36,117.78,115.43,54.11
4417.5,136.76,407.91,40.13,135.82,285.54,112.33,325.68,118.11,115.42,53.79
4418.0,137.04,408.24,39.94,135.84,285.99,112.79,325.99,118.44,115.41,53.48
4418.5,137.32,408.58,39.74,135.86,286.45,113.26,326.31,118.77,115.4,53.16
4419.0,137.59,408.91,39.55,135.87,286.91,113.72,326.63,119.09,115.39,52.84
4419.5,137.87,409.25,39.35,135.89,287.37,114.18,326.95,119.42,115.38,52.53
4420.0,138.15,409.58,39.16,135.91,287.83,114.64,327.27,119.75,115.38,52.21
4420.5,138.42,409.92,38.97,135.92,288.28,115.1,327.59,120.07,115.37,51.89
4421.0,138.7,410.25,38.77,135.94,288.74,115.57,327.91,120.4,115.36,51.57
4421.5,138.98,410.59,38.58,135.96,289.2,116.03,328.23,120.73,115.35,51.26
4422.0,139.26,410.92,38.38,135.98,289.66,116.49,328.55,121.05,115.34,50.94
4422.5,139.53,411.26,38.19,135.99,290.12,116.95,328.87,121.38,115.33,50.62
4423.0,139.81,411.59,38.0,136.01,290.57,117.42,329.19,121.71,115.33,50.31
4423.5,140.09,411.93,37.8,136.03,291.03,117.88,329.51,122.04,115.32,49.99
4424.0,140.36,412.26,37.61,136.04,291.49,118.34,329.83,122.36,115.31,49.67
4424.5,140.64,412.6,37.41,136.06,291.95,118.8,330.15,122.69,115.3,49.36
4425.0,140.92,412.93,37.22,136.08,292.41,119.26,330.46,123.02,115.29,49.04
4425.5,141.19,413.27,37.03,136.1,292.86,119.73,330.78,123.34,115.28,48.72
4426.0,141.47,413.6,36.83,136.11,293.32,120.19,331.1,123.67,115.27,48.41
4426.5,141.75,413.94,36.64,136.13,293.78,120.65,331.42,124.0,115.27,48.09
4427.0,142.03,414.27,36.45,136.15,294.24,121.11,331.74,124.32,115.26,47.77
4427.5,142.3,414.61,36.25,136.16,294.69,121.58,332.06,124.65,115.25,47.45
4428.0,142.58,414.94,36.06,136.18,295.15,122.04,332.38,124.98,115.24,47.14
4428.5,142.86,415.28,35.86,136.2,295.61,122.5,332.7,125.31,115.23,46.82
4429.0,143.13,415.61,35.67,136.22,296.07,122.96,333.02,125.63,115.22,46.5
4429.5,143.41,415.95,35.48,136.23,296.53,123.43,333.34,125.96,115.21,46.19
4430.0,143.69,416.28,35.28,136.25,296.98,123.89,333.66,126.29,115.21,45.87
4430.5,143.96,416.62,35.09,136.27,297.44,124.35,333.98,126.61,115.2,45.55
4431.0,144.24,416.95,34.89,136.28,297.9,124.81,334.3,126.94,115.19,45.24
4431.5,144.52,417.29,34.7,136.3,298.36,125.27,334.62,127.27,115.18,44.92
4432.0,144.8,417.62,34.51,136.32,298.82,125.74,334.94,127.59,115.17,44.6
4432.5,145.07,417.96,34.31,136.33,299.27,126.2,335.25,127.92,115.16,44.29
4433.0,145.35,418.29,34.12,136.35,299.73,126.66,335.57,128.25,115.16,43.97
4433.5,145.63,418.63,33.92,136.37,300.19,127.12,335.89,128.58,115.15,43.65
4434.0,145.9,418.96,33.73,136.39,300.65,127.59,336.21,128.9,115.14,43.34
4434.5,146.18,419.3,33.54,136.4,301.11,128.05,336.53,129.23,115.13,43.02
4435.0,146.46,419.63,33.34,136.42,301.56,128.51,336.85,129.56,115.12,42.7
4435.5,146.73,419.97,33.15,136.44,302.02,128.97,337.17,129.88,115.11,42.38
4436.0,147.01,420.3,32.95,136.45,302.48,129.44,337.49,130.21,115.1,42.07
4436.5,147.29,420.64,32.76,136.47,302.94,129.9,337.81,130.54,115.1,41.75
4437.0,147.57,420.97,32.57,136.49,303.39,130.36,338.13,130.86,115.09,41.43
4437.5,147.84,421.31,32.37,136.51,303.85,130.82,338.45,131.19,115.08,41.12
4438.0,148.12,421.64,32.18,136.52,304.31,131.28,338.77,131.52,115.07,40.8
4438.5,148.4,421.98,31.99,136.54,304.77,131.75,339.09,131.85,115.06,40.48
4439.0,148.67,422.31,31.79,136.56,305.23,132.21,339.41,132.17,115.05,40.17
4439.5,148.95,422.65,31.6,136.57,305.68,132.67,339.72,132.5,115.04,39.85
4440.0,149.23,422.98,31.4,136.59,306.14,133.13,340.04,132.83,115.04,39.53
4440.5,149.5,423.32,31.21,136.61,306.6,133.6,340.36,133.15,115.03,39.22
4441.0,149.78,423.65,31.02,136.63,307.06,134.06,340.68,133.48,115.02,38.9
4441.5,150.06,423.99,30.82,136.64,307.52,134.52,341.0,133.81,115.01,38.58
4442.0,150.34,424.32,30.63,136.66,307.97,134.98,341.32,134.13,115.0,38.26
4442.5,150.61,424.66,30.43,136.68,308.43,135.45,341.64,134.46,114.99,37.95
4443.0,150.89,424.99,30.24,136.69,308.89,135.91,341.96,134.79,114.99,37.63
4443.5,151.17,425.33,30.05,136.71,309.35,136.37,342.28,135.12,114.98,37.31
4444.0,151.44,425.66,29.85,136.73,309.81,136.83,342.6,135.44,114.97,37.0
4444.5,151.72,426.0,29.66,136.75,310.26,137.29,342.92,135.77,114.96,36.68
4445.0,152.0,426.33,29.46,136.76,310.72,137.76,343.24,136.1,114.95,36.36
4445.5,152.27,426.67,29.27,136.78,311.18,138.22,343.56,136.42,114.94,36.05
4446.0,152.55,427.0,29.08,136.8,311.64,138.68,343.88,136.75,114.93,35.73
4446.5,152.83,427.34,28.88,136.81,312.09,139.14,344.19,137.08,114.93,35.41
4447.0,153.11,427.67,28.69,136.83,312.55,139.61,344.51,137.4,114.92,35.1
4447.5,153.38,428.01,28.5,136.85,313.01,140.07,344.83,137.73,114.91,34.78
4448.0,153.66,428.34,28.3,136.87,313.47,140.53,345.15,138.06,114.9,34.46
4448.5,153.94,428.68,28.11,136.88,313.93,140.99,345.47,138.39,114.89,34.14
4449.0,154.21,429.01,27.91,136.9,314.38,141.46,345.79,138.71,114.88,33.83
4449.5,154.49,429.35,27.72,136.92,314.84,141.92,346.11,139.04,114.87,33.51
4450.0,154.77,429.68,27.53,136.93,315.3,142.38,346.43,139.37,114.87,33.19
4450.5,155.04,430.02,27.33,136.95,315.76,142.84,346.75,139.69,114.86,32.88
4451.0,155.32,430.35,27.14,136.97,316.22,143.3,347.07,140.02,114.85,32.56
4451.5,155.6,430.69,26.94,136.98,316.67,143.77,347.39,140.35,114.84,32.24
4452.0,155.88,431.02,26.75,137.0,317.13,144.23,347.71,140.67,114.83,31.93
4452.5,156.15,431.36,26.56,137.02,317.59,144.69,348.03,141.0,114.82,31.61
4453.0,156.43,431.69,26.36,137.04,318.05,145.15,348.35,141.33,114.82,31.29
4453.5,156.71,432.03,26.17,137.05,318.51,145.62,348.67,141.66,114.81,30.98
4454.0,156.98,432.36,25.97,137.07,318.96,146.08,348.98,141.98,114.8,30.66
4454.5,157.26,432.7,25.78,137.09,319.42,146.54,349.3,142.31,114.79,30.34
4455.0,157.54,433.03,25.59,137.1,319.88,147.0,349.62,142.64,114.78,30.03
4455.5,157.81,433.37,25.39,137.12,320.34,147.47,349.94,142.96,114.77,29.71
4456.0,158.09,433.7,25.2,137.14,320.79,147.93,350.26,143.29,114.76,29.39
4456.5,158.37,434.04,25.01,137.16,321.25,148.39,350.58,143.62,114.76,29.07
4457.0,158.65,434.37,24.81,137.17,321.71,148.85,350.9,143.94,114.75,28.76
4457.5,158.92,434.71,24.62,137.19,322.17,149.31,351.22,144.27,114.74,28.44
4458.0,159.2,435.04,24.42,137.21,322.63,149.78,351.54,144.6,114.73,28.12
4458.5,159.48,435.38,24.23,137.22,323.08,150.24,351.86,144.93,114.72,27.81
4459.0,159.75,435.71,24.04,137.24,323.54,150.7,352.18,145.25,114.71,27.49
4459.5,160.03,436.05,23.84,137.26,324.0,151.16,352.5,145.58,114.7,27.17
4460.0,160.31,436.38,23.65,137.28,324.46,151.63,352.82,145.91,114.7,26.86
4460.5,160.58,436.72,23.45,137.29,324.92,152.09,353.14,146.23,114.69,26.54
4461.0,160.86,437.05,23.26,137.31,325.37,152.55,353.45,146.56,114.68,26.22
4461.5,161.14,437.39,23.07,137.33,325.83,153.01,353.77,146.89,114.67,25.91
4462.0,161.42,437.72,22.87,137.34,326.29,153.48,354.09,147.21,114.66,25.59
4462.5,161.69,438.06,22.68,137.36,326.75,153.94,354.41,147.54,114.65,25.27
4463.0,161.97,438.39,22.48,137.38,327.21,154.4,354.73,147.87,114.65,24.95
4463.5,162.25,438.73,22.29,137.4,327.66,154.86,355.05,148.2,114.64,24.64
4464.0,162.52,439.06,22.1,137.41,328.12,155.32,355.37,148.52,114.63,24.32
4464.5,162.8,439.4,21.9,137.43,328.58,155.79,355.69,148.85,114.62,24.0
4465.0,163.08,439.73,21.71,137.45,329.04,156.25,356.01,149.18,114.61,23.69
4465.5,163.35,440.07,21.51,137.46,329.5,156.71,356.33,149.5,114.6,23.37
4466.0,163.63,440.4,21.32,137.48,329.95,157.17,356.65,149.83,114.59,23.05
4466.5,163.91,440.74,21.13,137.5,330.41,157.64,356.97,150.16,114.59,22.74
4467.0,164.19,441.07,20.93,137.51,330.87,158.1,357.29,150.48,114.58,22.42
4467.5,164.46,441.41,20.74,137.53,331.33,158.56,357.61,150.81,114.57,22.1
4468.0,164.74,441.74,20.55,137.55,331.78,159.02,357.92,151.14,114.56,21.79
4468.5,165.02,442.08,20.35,137.57,332.24,159.49,358.24,151.47,114.55,21.47
4469.0,165.29,442.41,20.16,137.58,332.7,159.95,358.56,151.79,114.54,21.15
4469.5,165.57,442.75,19.96,137.6,333.16,160.41,358.88,152.12,114.53,20.84
4470.0,165.85,443.08,20.16,137.62,333.62,160.87,359.2,152.45,114.53,20.52
4470.5,166.12,443.42,20.35,137.63,334.07,161.33,359.52,152.77,114.52,20.2
4471.0,166.4,443.75,20.55,137.65,334.53,161.8,359.84,153.1,114.51,19.88
4471.5,166.68,444.09,20.74,137.67,334.99,162.26,360.16,153.43,114.5,20.2
4472.0,166.96,444.42,20.93,137.69,335.45,162.72,360.48,153.75,114.49,20.52
4472.5,167.23,444.76,21.13,137.7,335.91,163.18,360.8,154.08,114.48,20.84
4473.0,167.51,445.09,21.32,137.72,336.36,163.65,361.12,154.41,114.48,21.15
4473.5,167.79,445.43,21.51,137.74,336.82,164.11,361.44,154.74,114.47,21.47
4474.0,168.06,445.76,21.71,137.75,337.28,164.57,361.76,155.06,114.46,21.79
4474.5,168.34,446.1,21.9,137.77,337.74,165.03,362.08,155.39,114.45,22.1
4475.0,168.62,446.43,22.1,137.79,338.2,165.49,362.39,155.72,114.44,22.42
4475.5,168.89,446.77,22.29,137.81,338.65,165.96,362.71,156.04,114.43,22.74
4476.0,169.17,447.1,22.48,137.82,339.11,166.42,363.03,156.37,114.42,23.05
4476.5,169.45,447.44,22.68,137.84,339.57,166.88,363.35,156.7,114.42,23.37
4477.0,169.73,447.77,22.87,137.86,340.03,167.34,363.67,157.02,114.41,23.69
4477.5,170.0,448.11,23.07,137.87,340.48,167.81,363.99,157.35,114.4,24.0
4478.0,170.28,448.44,23.26,137.89,340.94,168.27,364.31,157.68,114.39,24.32
4478.5,170.56,448.78,23.45,137.91,341.4,168.73,364.63,158.01,114.38,24.64
4479.0,170.83,449.11,23.65,137.93,341.86,169.19,364.95,158.33,114.37,24.95
4479.5,171.11,449.45,23.84,137.94,342.32,169.66,365.27,158.66,114.36,25.27
4480.0,171.39,449.78,24.04,137.96,342.77,170.12,365.59,158.99,114.36,25.59
4480.5,171.66,450.12,24.23,137.98,343.23,170.58,365.91,159.31,114.35,25.91
4481.0,171.94,450.45,24.42,137.99,343.69,171.04,366.23,159.64,114.34,26.22
4481.5,172.22,450.79,24.62,138.01,344.15,171.5,366.55,159.97,114.33,26.54
4482.0,172.5,451.12,24.81,138.03,344.61,171.97,366.87,160.29,114.32,26.86
4482.5,172.77,451.46,25.01,138.04,345.06,172.43,367.18,160.62,114.31,27.17
4483.0,173.05,451.79,25.2,138.06,345.52,172.89,367.5,160.95,114.31,27.49
4483.5,173.33,452.13,25.39,138.08,345.98,173.35,367.82,161.28,114.3,27.81
4484.0,173.6,452.46,25.59,138.1,346.44,173.82,368.14,161.6,114.29,28.12
4484.5,173.88,452.8,25.78,138.11,346.9,174.28,368.46,161.93,114.28,28.44
4485.0,174.16,453.13,25.97,138.13,347.35,174.74,368.78,162.26,114.27,28.76
4485.5,174.43,453.47,26.17,138.15,347.81,175.2,369.1,162.58,114.26,29.07
4486.0,174.71,453.8,26.36,138.16,348.27,175.67,369.42,162.91,114.25,29.39
4486.5,174.99,454.14,26.56,138.18,348.73,176.13,369.74,163.24,114.25,29.71
4487.0,175.27,454.47,26.75,138.2,349.18,176.59,370.06,163.56,114.24,30.03
4487.5,175.54,454.81,26.94,138.22,349.64,177.05,370.38,163.89,114.23,30.34
4488.0,175.82,455.14,27.14,138.23,350.1,177.51,370.7,164.22,114.22,30.66
4488.5,176.1,455.48,27.33,138.25,350.56,177.98,371.02,164.55,114.21,30.98
4489.0,176.37,455.81,27.53,138.27,351.02,178.44,371.34,164.87,114.2,31.29
4489.5,176.65,456.15,27.72,138.28,351.47,178.9,371.65,165.2,114.19,31.61
4490.0,176.93,456.48,27.91,138.3,351.93,179.36,371.97,165.53,114.19,31.93
4490.5,177.2,456.82,28.11,138.32,352.39,179.83,372.29,165.85,114.18,32.24
4491.0,177.48,457.15,28.3,138.34,352.85,180.29,372.61,166.18,114.17,32.56
4491.5,177.76,457.49,28.5,138.35,353.31,180.75,372.93,166.51,114.16,32.88
4492.0,178.04,457.82,28.69,138.37,353.76,181.21,373.25,166.83,114.15,33.19
4492.5,178.31,458.16,28.88,138.39,354.22,181.68,373.57,167.16,114.14,33.51
4493.0,178.59,458.49,29.08,138.4,354.68,182.14,373.89,167.49,114.14,33.83
4493.5,178.87,458.83,29.27,138.42,355.14,182.6,374.21,167.82,114.13,34.14
4494.0,179.14,459.16,29.46,138.44,355.6,183.06,374.53,168.14,114.12,34.46
4494.5,179.42,459.5,29.66,138.46,356.05,183.52,374.85,168.47,114.11,34.78
4495.0,179.7,459.83,29.85,138.47,356.51,183.99,375.17,168.8,114.1,35.1
4495.5,179.97,460.17,30.05,138.49,356.97,184.45,375.49,169.12,114.09,35.41
4496.0,180.25,460.5,30.24,138.51,357.43,184.91,375.81,169.45,114.08,35.73
4496.5,180.53,460.84,30.43,138.52,357.88,185.37,376.12,169.78,114.08,36.05
4497.0,180.81,461.17,30.63,138.54,358.34,185.84,376.44,170.1,114.07,36.36
4497.5,181.08,461.51,30.82,138.56,358.8,186.3,376.76,170.43,114.06,36.68
4498.0,181.36,461.84,31.02,138.58,359.26,186.76,377.08,170.76,114.05,37.0
4498.5,181.64,462.18,31.21,138.59,359.72,187.22,377.4,171.09,114.04,37.31
4499.0,181.91,462.51,31.4,138.61,360.17,187.69,377.72,171.41,114.03,37.63
4499.5,182.19,462.85,31.6,138.63,360.63,188.15,378.04,171.74,114.02,37.95
4500.0,182.47,463.18,31.79,138.64,361.09,188.61,378.36,172.07,114.02,38.26
4500.5,182.74,463.52,31.99,138.66,361.55,189.07,378.68,172.39,114.01,38.58
4501.0,183.02,463.85,32.18,138.68,362.01,189.53,379.0,172.72,114.0,38.9
4501.5,183.3,464.19,32.37,138.69,362.46,190.0,379.32,173.05,113.99,39.22
4502.0,183.58,464.52,32.57,138.71,362.92,190.46,379.64,173.37,113.98,39.53
4502.5,183.85,464.86,32.76,138.73,363.38,190.92,379.96,173.7,113.97,39.85
4503.0,184.13,465.19,32.95,138.75,363.84,191.38,380.28,174.03,113.97,40.17
